symbol,itm_call,open_interest_call,imp_vol_call,volume_call,change_call,percent_change_call,last_price_call,bid_cal,ask_call,strike,expire_date,bid_put,ask_put,last_price_put,change_put,percent_change_put,volume_put,open_interest_put,imp_vol_call,itm_put,contract_size_call,contract_symbol_call,last_trade_date_call,currency_call,contract_size_put,contract_symbol_put,last_trade_date_put,currency_put
TSLA,N,5399.0,0.551762294921875,91.0,0.120000005,11.111111,1.2,1.22,1.25,303.33,2022-12-16,90.2,91.3,85.45,0.0,0.0,1.0,1188.0,0.5498091894531252,Y,REGULAR,TSLA221216C00303330,2022-10-21 17:02:59+00:00,USD,REGULAR,TSLA221216P00303330,2022-10-19 17:18:26+00:00,USD
TSLA,N,2379.0,0.5516402258300781,37.0,0.14999998,14.563106,1.18,1.15,1.18,305.0,2022-12-16,91.7,92.5,99.58,0.0,0.0,5.0,1361.0,0.5061084545898438,Y,REGULAR,TSLA221216C00305000,2022-10-21 18:36:49+00:00,USD,REGULAR,TSLA221216P00305000,2022-10-20 18:46:13+00:00,USD
TSLA,N,654.0,0.5546919531250001,5.0,0.17999995,18.36734,1.16,1.12,1.14,306.67,2022-12-16,93.3,94.15,94.13,6.149994,6.9902177,225.0,1484.0,0.5095263891601562,Y,REGULAR,TSLA221216C00306670,2022-10-21 18:02:15+00:00,USD,REGULAR,TSLA221216P00306670,2022-10-21 18:46:23+00:00,USD
TSLA,N,778.0,0.5549360913085939,2.0,0.099999964,10.869561,1.02,1.05,1.09,308.33,2022-12-16,94.9,95.85,103.0,0.0,0.0,10.0,999.0,0.5205126074218749,Y,REGULAR,TSLA221216C00308330,2022-10-21 17:43:14+00:00,USD,REGULAR,TSLA221216P00308330,2022-10-20 13:36:27+00:00,USD
TSLA,N,3892.0,0.5564009204101563,106.0,0.12999994,14.2857065,1.04,1.01,1.04,310.0,2022-12-16,96.55,97.45,98.3,-3.5399933,-3.4760344,1.0,2395.0,0.51758294921875,Y,REGULAR,TSLA221216C00310000,2022-10-21 19:08:26+00:00,USD,REGULAR,TSLA221216P00310000,2022-10-21 16:57:18+00:00,USD
TSLA,N,1067.0,0.5554243676757813,109.0,0.0,0.0,0.91,0.95,0.97,311.67,2022-12-16,98.2,99.25,103.8,0.0,0.0,3.0,744.0,0.5400436621093752,Y,REGULAR,TSLA221216C00311670,2022-10-20 16:35:20+00:00,USD,REGULAR,TSLA221216P00311670,2022-10-20 17:14:43+00:00,USD
TSLA,N,725.0,0.5570112658691408,34.0,0.100000024,13.157897,0.86,0.91,0.93,313.33,2022-12-16,99.8,100.75,102.14,8.199997,8.728972,3.0,412.0,0.5251512329101562,Y,REGULAR,TSLA221216C00313330,2022-10-21 17:13:18+00:00,USD,REGULAR,TSLA221216P00313330,2022-10-21 16:12:08+00:00,USD
TSLA,N,1100.0,0.5583540258789064,50.0,0.07999998,10.126579,0.87,0.86,0.9,315.0,2022-12-16,101.5,102.4,101.38,-7.8700027,-7.2036633,3.0,1135.0,0.5280808911132813,Y,REGULAR,TSLA221216C00315000,2022-10-21 19:01:58+00:00,USD,REGULAR,TSLA221216P00315000,2022-10-21 18:04:18+00:00,USD
TSLA,N,6693.0,0.5617719604492188,3.0,0.15000004,21.428577,0.85,0.85,0.87,316.67,2022-12-16,103.5,104.0,105.41,-9.239998,-8.059309,32.0,3622.0,0.523442265625,Y,REGULAR,TSLA221216C00316670,2022-10-21 18:28:46+00:00,USD,REGULAR,TSLA221216P00316670,2022-10-21 16:21:12+00:00,USD
TSLA,N,528.0,0.5607954077148438,37.0,0.0,0.0,0.71,0.79,0.82,318.33,2022-12-16,104.85,106.2,103.2,0.0,0.0,15.0,246.0,0.506840869140625,Y,REGULAR,TSLA221216C00318330,2022-10-20 16:59:37+00:00,USD,REGULAR,TSLA221216P00318330,2022-10-12 18:00:39+00:00,USD
TSLA,N,2284.0,0.5627485131835939,111.0,0.13,19.402985,0.8,0.76,0.79,320.0,2022-12-16,107.05,107.5,107.59,-5.720001,-5.0480995,332.0,777.0,0.5258836474609375,Y,REGULAR,TSLA221216C00320000,2022-10-21 18:41:49+00:00,USD,REGULAR,TSLA221216P00320000,2022-10-21 19:01:28+00:00,USD
TSLA,N,224.0,0.5639692041015626,4.0,0.0,0.0,0.82,0.73,0.75,321.67,2022-12-16,108.25,109.35,101.38,0.0,0.0,2.0,179.0,0.5048877636718749,Y,REGULAR,TSLA221216C00321670,2022-10-20 15:20:54+00:00,USD,REGULAR,TSLA221216P00321670,2022-10-18 16:10:23+00:00,USD
TSLA,N,927.0,0.5647016186523439,4.0,0.0,0.0,0.75,0.7,0.71,323.33,2022-12-16,109.65,110.65,103.3,0.0,0.0,8.0,1004.0,0.543949873046875,Y,REGULAR,TSLA221216C00323330,2022-10-20 14:23:33+00:00,USD,REGULAR,TSLA221216P00323330,2022-10-19 16:37:52+00:00,USD
TSLA,N,2219.0,0.5659223095703125,40.0,0.07999998,12.903223,0.7,0.66,0.69,325.0,2022-12-16,111.6,112.05,113.72,-6.279999,-5.233332,477.0,571.0,0.4975636181640626,Y,REGULAR,TSLA221216C00325000,2022-10-21 18:45:24+00:00,USD,REGULAR,TSLA221216P00325000,2022-10-21 15:57:37+00:00,USD
TSLA,N,1879.0,0.5678754150390625,7.0,0.04000002,6.7796645,0.63,0.64,0.66,326.67,2022-12-16,113.65,114.05,114.05,6.0,5.5529847,171.0,2123.0,0.5302781347656251,Y,REGULAR,TSLA221216C00326670,2022-10-21 17:55:18+00:00,USD,REGULAR,TSLA221216P00326670,2022-10-21 18:45:34+00:00,USD
TSLA,N,587.0,0.5686078295898438,6.0,0.0,0.0,0.72,0.61,0.63,328.33,2022-12-16,114.65,115.6,108.89,0.0,0.0,1.0,53.0,0.551762294921875,Y,REGULAR,TSLA221216C00328330,2022-10-20 15:00:48+00:00,USD,REGULAR,TSLA221216P00328330,2022-10-19 17:23:26+00:00,USD
TSLA,N,1463.0,0.5700726586914062,45.0,0.03999996,7.2727203,0.59,0.59,0.6,330.0,2022-12-16,116.75,117.7,118.48,-5.169998,-4.1811547,285.0,598.0,0.5488326367187502,Y,REGULAR,TSLA221216C00330000,2022-10-21 19:01:58+00:00,USD,REGULAR,TSLA221216P00330000,2022-10-21 15:59:20+00:00,USD
TSLA,N,1099.0,0.5722699023437501,1.0,0.00999999,2.0408144,0.5,0.56,0.59,331.67,2022-12-16,118.0,119.05,122.98,-2.5199966,-2.0079656,79.0,416.0,0.5800823242187501,Y,REGULAR,TSLA221216C00331670,2022-10-21 15:05:39+00:00,USD,REGULAR,TSLA221216P00331670,2022-10-21 14:58:41+00:00,USD
TSLA,N,7626.0,0.5722699023437501,70.0,0.09,19.148935,0.56,0.53,0.56,333.33,2022-12-16,119.65,120.45,120.75,-5.0999985,-4.052442,235.0,1105.0,0.5380905566406251,Y,REGULAR,TSLA221216C00333330,2022-10-21 18:47:42+00:00,USD,REGULAR,TSLA221216P00333330,2022-10-21 19:02:14+00:00,USD
TSLA,N,838.0,0.5732464550781251,28.0,0.049999982,10.416663,0.53,0.51,0.53,335.0,2022-12-16,121.7,122.75,121.89,-7.1600037,-5.5482397,74.0,107.0,0.5644574804687501,Y,REGULAR,TSLA221216C00335000,2022-10-21 19:07:14+00:00,USD,REGULAR,TSLA221216P00335000,2022-10-21 18:01:16+00:00,USD
TSLA,N,542.0,0.5756878369140624,15.0,0.0,0.0,0.48,0.49,0.52,336.67,2022-12-16,122.9,123.9,129.0,0.0,0.0,210.0,84.0,0.570316796875,Y,REGULAR,TSLA221216C00336670,2022-10-20 13:48:18+00:00,USD,REGULAR,TSLA221216P00336670,2022-10-20 19:21:27+00:00,USD
TSLA,N,148.0,0.57812921875,9.0,0.0,0.0,0.45,0.48,0.5,338.33,2022-12-16,124.5,125.75,132.5,0.0,0.0,420.0,137.0,0.6069375244140626,Y,REGULAR,TSLA221216C00338330,2022-10-20 19:52:04+00:00,USD,REGULAR,TSLA221216P00338330,2022-10-20 19:21:11+00:00,USD
TSLA,N,2537.0,0.579105771484375,46.0,0.06999999,17.073168,0.48,0.46,0.48,340.0,2022-12-16,126.65,127.55,133.8,0.0,0.0,775.0,236.0,0.5532271240234375,Y,REGULAR,TSLA221216C00340000,2022-10-21 18:33:03+00:00,USD,REGULAR,TSLA221216P00340000,2022-10-20 19:21:50+00:00,USD
TSLA,N,361.0,0.5813030151367188,2.0,0.0,0.0,0.42,0.45,0.46,341.67,2022-12-16,128.05,128.9,134.15,0.0,0.0,530.0,273.0,0.5852092260742188,Y,REGULAR,TSLA221216C00341670,2022-10-20 16:51:13+00:00,USD,REGULAR,TSLA221216P00341670,2022-10-20 19:21:41+00:00,USD
TSLA,N,394.0,0.5820354296875,30.0,0.0,0.0,0.38,0.42,0.45,343.33,2022-12-16,129.75,130.55,130.5,-6.850006,-4.987263,1.0,47.0,0.5881388842773438,Y,REGULAR,TSLA221216C00343330,2022-10-20 18:31:57+00:00,USD,REGULAR,TSLA221216P00343330,2022-10-21 18:53:14+00:00,USD
TSLA,N,1289.0,0.5839885351562499,1.0,0.00999999,2.4999976,0.41,0.41,0.43,345.0,2022-12-16,131.7,132.6,137.35,0.0,0.0,420.0,79.0,0.5786174951171875,Y,REGULAR,TSLA221216C00345000,2022-10-21 15:36:19+00:00,USD,REGULAR,TSLA221216P00345000,2022-10-20 19:21:11+00:00,USD
TSLA,N,312.0,0.5844768115234374,52.0,-0.59000003,-59.000004,0.41,0.39,0.41,346.67,2022-12-16,133.0,133.9,135.15,-5.550003,-3.944565,13.0,113.0,0.5998575170898439,Y,REGULAR,TSLA221216C00346670,2022-10-21 18:52:05+00:00,USD,REGULAR,TSLA221216P00346670,2022-10-21 16:40:40+00:00,USD
TSLA,N,649.0,0.5881388842773438,1.0,-0.14999998,-29.411762,0.36,0.39,0.4,348.33,2022-12-16,134.45,135.7,141.26,0.6100006,0.43370113,1.0,0.0,0.6293982373046876,Y,REGULAR,TSLA221216C00348330,2022-10-21 14:02:57+00:00,USD,REGULAR,TSLA221216P00348330,2022-10-21 13:34:03+00:00,USD
TSLA,N,7081.0,0.5893595751953126,236.0,0.01999998,5.55555,0.38,0.37,0.39,350.0,2022-12-16,136.3,137.05,137.02,-6.529999,-4.548937,179.0,1602.0,0.5688519677734375,Y,REGULAR,TSLA221216C00350000,2022-10-21 19:02:29+00:00,USD,REGULAR,TSLA221216P00350000,2022-10-21 18:44:57+00:00,USD
TSLA,N,689.0,0.5918009570312501,78.0,0.0,0.0,0.36,0.36,0.38,351.67,2022-12-16,138.05,138.9,143.93,-0.27000427,-0.18724291,3.0,1091.0,0.614261669921875,Y,REGULAR,TSLA221216C00351670,2022-10-20 16:02:19+00:00,USD,REGULAR,TSLA221216P00351670,2022-10-21 14:43:05+00:00,USD
TSLA,N,296.0,0.5927775097656252,68.0,0.0,0.0,0.33,0.34,0.37,353.33,2022-12-16,139.95,141.15,141.88,-5.470001,-3.7122505,2.0,107.0,0.6167030517578126,Y,REGULAR,TSLA221216C00353330,2022-10-20 16:59:33+00:00,USD,REGULAR,TSLA221216P00353330,2022-10-21 16:38:48+00:00,USD
TSLA,N,505.0,0.5937540625000001,50.0,0.01000002,2.8571486,0.36,0.33,0.35,355.0,2022-12-16,141.7,142.55,141.79,-7.2100067,-4.8389306,170.0,203.0,0.6010782080078126,Y,REGULAR,TSLA221216C00355000,2022-10-21 16:03:24+00:00,USD,REGULAR,TSLA221216P00355000,2022-10-21 18:43:14+00:00,USD
TSLA,N,338.0,0.5971719970703125,7.0,0.0,0.0,0.39,0.33,0.34,356.67,2022-12-16,142.8,144.05,149.05,0.0,0.0,120.0,62.0,0.6552768847656252,Y,REGULAR,TSLA221216C00356670,2022-10-20 15:07:58+00:00,USD,REGULAR,TSLA221216P00356670,2022-10-20 19:21:27+00:00,USD
TSLA,N,633.0,0.5991251025390626,25.0,0.0,0.0,0.3,0.32,0.33,358.33,2022-12-16,144.45,145.6,150.85,0.0,0.0,3.0,0.0,0.64062859375,Y,REGULAR,TSLA221216C00358330,2022-10-20 16:54:19+00:00,USD,REGULAR,TSLA221216P00358330,2022-10-13 13:33:29+00:00,USD
TSLA,N,2278.0,0.5996133789062501,27.0,0.00999999,3.3333302,0.31,0.3,0.32,360.0,2022-12-16,146.65,147.85,147.6,-4.899994,-3.2131107,6.0,112.0,0.641605146484375,Y,REGULAR,TSLA221216C00360000,2022-10-21 19:00:00+00:00,USD,REGULAR,TSLA221216P00360000,2022-10-21 17:58:11+00:00,USD
TSLA,N,724.0,0.6025430371093752,10.0,0.0,0.0,0.28,0.3,0.31,361.67,2022-12-16,148.35,149.65,154.72,0.0,0.0,109.0,45.0,0.6608920629882813,Y,REGULAR,TSLA221216C00361670,2022-10-20 18:36:12+00:00,USD,REGULAR,TSLA221216P00361670,2022-10-20 19:42:03+00:00,USD
TSLA,N,1306.0,0.6044961425781252,20.0,0.00999999,3.5714252,0.29,0.29,0.3,363.33,2022-12-16,149.45,150.75,155.65,0.0,0.0,209.0,45.0,0.680911394042969,Y,REGULAR,TSLA221216C00363330,2022-10-21 16:43:13+00:00,USD,REGULAR,TSLA221216P00363330,2022-10-20 19:21:19+00:00,USD
TSLA,N,3758.0,0.6084023535156251,29.0,0.030000001,11.538462,0.29,0.27,0.29,366.67,2022-12-16,152.8,153.9,158.95,0.0,0.0,36.0,6.0,0.6557651611328126,Y,REGULAR,TSLA221216C00366670,2022-10-21 16:55:06+00:00,USD,REGULAR,TSLA221216P00366670,2022-10-20 19:21:41+00:00,USD
TSLA,N,2388.0,0.6108437353515627,16.0,0.030000016,12.500008,0.27,0.25,0.27,370.0,2022-12-16,156.2,157.25,163.0,0.0,0.0,93.0,25.0,0.6684603466796877,Y,REGULAR,TSLA221216C00370000,2022-10-21 17:48:13+00:00,USD,REGULAR,TSLA221216P00370000,2022-10-20 19:21:41+00:00,USD
TSLA,N,866.0,0.6162147753906251,3.0,-0.29000002,-53.70371,0.25,0.24,0.26,373.33,2022-12-16,159.95,161.15,149.0,0.0,0.0,7.0,0.0,0.6713900048828126,Y,REGULAR,TSLA221216C00373330,2022-10-21 13:30:02+00:00,USD,REGULAR,TSLA221216P00373330,2022-10-10 15:49:29+00:00,USD
TSLA,N,584.0,0.6191444335937502,6.0,0.0,0.0,0.25,0.23,0.24,376.67,2022-12-16,163.25,163.95,160.0,0.0,0.0,64.0,0.0,0.5976602734375001,Y,REGULAR,TSLA221216C00376670,2022-10-20 16:18:51+00:00,USD,REGULAR,TSLA221216P00376670,2022-10-12 19:41:06+00:00,USD
TSLA,N,3202.0,0.624027197265625,9.0,0.030000001,15.000001,0.23,0.22,0.23,380.0,2022-12-16,166.15,167.35,175.0,0.0,0.0,20.0,0.0,0.7141141870117188,Y,REGULAR,TSLA221216C00380000,2022-10-21 19:02:42+00:00,USD,REGULAR,TSLA221216P00380000,2022-10-14 19:59:27+00:00,USD
TSLA,N,2000.0,0.6264685791015626,32.0,0.0,0.0,0.21,0.2,0.22,383.33,2022-12-16,169.95,171.2,178.33,0.0,0.0,120.0,0.0,0.702151416015625,Y,REGULAR,TSLA221216C00383330,2022-10-20 19:56:11+00:00,USD,REGULAR,TSLA221216P00383330,2022-10-14 19:59:27+00:00,USD
TSLA,N,10438.0,0.647464462890625,182.0,-0.02000001,-11.111116,0.16,0.16,0.18,400.0,2022-12-16,186.4,187.05,188.05,-5.649994,-2.9168787,10.0,383.0,0.6938507177734375,Y,REGULAR,TSLA221216C00400000,2022-10-21 18:56:46+00:00,USD,REGULAR,TSLA221216P00400000,2022-10-21 17:42:34+00:00,USD
TSLA,N,19.0,0.0,2.0,0.0,0.0,313.84,500.7,505.35,410.0,2022-12-16,0.0,0.0,5.1,0.0,0.0,5.0,142.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00410000,2022-07-06 14:03:57+00:00,USD,REGULAR,TSLA221216P00410000,2022-08-24 19:40:13+00:00,USD
TSLA,N,3134.0,0.6679720703125002,74.0,0.0,0.0,0.12,0.13,0.15,416.67,2022-12-16,202.95,204.1,176.05,0.0,0.0,30.0,0.0,0.6455113574218749,Y,REGULAR,TSLA221216C00416670,2022-10-21 14:15:14+00:00,USD,REGULAR,TSLA221216P00416670,2022-10-05 19:48:24+00:00,USD
TSLA,N,24.0,0.2500075,1.0,0.0,0.0,527.75,0.0,0.0,420.0,2022-12-16,0.0,0.0,5.56,0.0,0.0,2.0,161.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00420000,2022-08-16 13:40:09+00:00,USD,REGULAR,TSLA221216P00420000,2022-08-24 19:28:43+00:00,USD
TSLA,N,16.0,0.0,10.0,0.0,0.0,265.0,313.2,318.7,430.0,2022-12-16,0.0,0.0,6.1,0.0,0.0,5.0,546.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00430000,2022-06-16 17:36:43+00:00,USD,REGULAR,TSLA221216P00430000,2022-08-23 17:09:04+00:00,USD
TSLA,N,4993.0,0.6835969140625001,101.0,-0.009999998,-8.333332,0.11,0.1,0.12,433.33,2022-12-16,219.45,220.75,216.25,0.0,0.0,1270.0,0.0,0.5742230078125,Y,REGULAR,TSLA221216C00433330,2022-10-21 18:53:05+00:00,USD,REGULAR,TSLA221216P00433330,2022-10-12 19:43:46+00:00,USD
TSLA,N,23.0,0.2500075,10.0,0.0,0.0,471.86,0.0,0.0,440.0,2022-12-16,0.0,0.0,6.15,0.0,0.0,1.0,74.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00440000,2022-08-24 17:11:43+00:00,USD,REGULAR,TSLA221216P00440000,2022-08-24 19:30:49+00:00,USD
TSLA,N,3781.0,0.7070341796875,141.0,0.009999998,11.111108,0.1,0.09,0.11,450.0,2022-12-16,236.7,237.45,227.97,0.0,0.0,110.0,0.0,0.8085956640624999,Y,REGULAR,TSLA221216C00450000,2022-10-21 18:52:29+00:00,USD,REGULAR,TSLA221216P00450000,2022-10-13 19:54:35+00:00,USD
TSLA,N,14.0,0.0,9.0,0.0,0.0,297.7,460.6,467.2,460.0,2022-12-16,0.0,0.0,7.39,0.0,0.0,40.0,100.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00460000,2022-07-18 19:23:03+00:00,USD,REGULAR,TSLA221216P00460000,2022-08-24 13:44:38+00:00,USD
TSLA,N,10558.0,0.7246121289062499,3.0,0.0,0.0,0.08,0.08,0.09,466.67,2022-12-16,253.25,254.55,256.15,0.0,0.0,3.0,0.0,0.8852550537109375,Y,REGULAR,TSLA221216C00466670,2022-10-21 15:58:49+00:00,USD,REGULAR,TSLA221216P00466670,2022-10-20 14:23:29+00:00,USD
TSLA,N,11.0,0.500005,1.0,0.0,0.0,411.0,0.0,0.0,470.0,2022-12-16,0.0,0.0,8.25,0.0,0.0,3.0,119.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00470000,2022-07-29 14:20:56+00:00,USD,REGULAR,TSLA221216P00470000,2022-08-24 19:53:57+00:00,USD
TSLA,N,18.0,0.0,10.0,0.0,0.0,297.55,448.9,454.7,480.0,2022-12-16,0.0,0.0,8.6,0.0,0.0,3.0,202.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00480000,2022-07-18 16:46:28+00:00,USD,REGULAR,TSLA221216P00480000,2022-08-24 18:34:31+00:00,USD
TSLA,N,3219.0,0.7382838671874999,1.0,-0.040000003,-44.444447,0.05,0.06,0.08,483.33,2022-12-16,269.9,271.2,245.79,0.0,0.0,295.0,0.0,0.9150399121093751,Y,REGULAR,TSLA221216C00483330,2022-10-21 13:32:38+00:00,USD,REGULAR,TSLA221216P00483330,2022-10-06 16:25:02+00:00,USD
TSLA,N,51.0,0.500005,2.0,0.0,0.0,399.15,0.0,0.0,490.0,2022-12-16,0.0,0.0,9.35,0.0,0.0,3.0,208.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00490000,2022-08-10 16:29:15+00:00,USD,REGULAR,TSLA221216P00490000,2022-08-24 18:56:45+00:00,USD
TSLA,N,5242.0,0.7597680273437502,15.0,0.0,0.0,0.07,0.06,0.07,500.0,2022-12-16,285.85,287.1,293.2,0.25,0.08533879,90.0,99.0,0.911133701171875,Y,REGULAR,TSLA221216C00500000,2022-10-21 17:24:20+00:00,USD,REGULAR,TSLA221216P00500000,2022-10-21 14:38:48+00:00,USD
TSLA,N,262.0,0.7675804492187501,4.0,-0.02,-28.571426,0.05,0.05,0.07,508.33,2022-12-16,294.85,296.15,286.15,0.0,0.0,21.0,0.0,0.94726615234375,Y,REGULAR,TSLA221216C00508330,2022-10-21 15:59:11+00:00,USD,REGULAR,TSLA221216P00508330,2022-10-13 19:53:25+00:00,USD
TSLA,N,15.0,0.500005,8.0,0.0,0.0,354.5,0.0,0.0,510.0,2022-12-16,0.0,0.0,10.7,0.0,0.0,3.0,157.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00510000,2022-08-09 16:45:57+00:00,USD,REGULAR,TSLA221216P00510000,2022-08-24 18:35:17+00:00,USD
TSLA,N,1026.0,0.773439765625,1.0,-0.030000005,-33.333336,0.06,0.04,0.07,516.67,2022-12-16,307.6,309.0,205.2,0.0,0.0,,0.0,1.4495877130126955,Y,REGULAR,TSLA221216C00516670,2022-10-21 14:56:28+00:00,USD,REGULAR,TSLA221216P00516670,2022-09-20 16:32:45+00:00,USD
TSLA,N,5.0,0.500005,1.0,0.0,0.0,404.81,0.0,0.0,520.0,2022-12-16,0.0,0.0,11.65,0.0,0.0,21.0,498.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00520000,2022-08-24 14:07:39+00:00,USD,REGULAR,TSLA221216P00520000,2022-08-24 18:47:03+00:00,USD
TSLA,N,190.0,0.7773459765625,1.0,0.0,0.0,0.09,0.04,0.06,525.0,2022-12-16,316.15,317.3,213.5,0.0,0.0,1.0,0.0,1.474001653442383,Y,REGULAR,TSLA221216C00525000,2022-10-20 13:30:00+00:00,USD,REGULAR,TSLA221216P00525000,2022-09-20 16:32:45+00:00,USD
TSLA,N,11.0,0.500005,1.0,0.0,0.0,429.81,0.0,0.0,530.0,2022-12-16,0.0,0.0,12.3,0.0,0.0,1.0,231.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00530000,2022-08-04 14:02:24+00:00,USD,REGULAR,TSLA221216P00530000,2022-08-24 13:36:21+00:00,USD
TSLA,N,2502.0,0.789064609375,36.0,-0.010000002,-20.000004,0.04,0.04,0.06,533.33,2022-12-16,260.1,261.9,258.55,0.0,0.0,1.0,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00533330,2022-10-21 18:48:21+00:00,USD,REGULAR,TSLA221216P00533330,2022-08-31 15:02:39+00:00,USD
TSLA,N,7.0,0.0,2.0,0.0,0.0,262.7,346.1,357.05,540.0,2022-12-16,0.0,0.0,13.0,0.0,0.0,2.0,285.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00540000,2022-07-08 19:35:24+00:00,USD,REGULAR,TSLA221216P00540000,2022-08-24 14:36:18+00:00,USD
TSLA,N,326.0,0.8007832421875,9.0,0.0,0.0,0.07,0.04,0.06,541.67,2022-12-16,232.1,234.15,253.94,0.0,0.0,,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00541670,2022-10-19 17:04:48+00:00,USD,REGULAR,TSLA221216P00541670,2022-08-22 13:59:14+00:00,USD
TSLA,N,2272.0,0.79687703125,67.0,0.010000002,25.000006,0.05,0.03,0.05,550.0,2022-12-16,326.1,328.25,263.02,0.0,0.0,15.0,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00550000,2022-10-21 16:55:53+00:00,USD,REGULAR,TSLA221216P00550000,2022-09-08 14:53:17+00:00,USD
TSLA,N,84.0,0.8085956640624999,1.0,0.0,0.0,0.07,0.03,0.05,558.33,2022-12-16,254.2,255.85,255.72,0.0,0.0,,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00558330,2022-10-17 15:42:35+00:00,USD,REGULAR,TSLA221216P00558330,2022-08-18 18:39:17+00:00,USD
TSLA,N,21.0,0.500005,2.0,0.0,0.0,355.0,0.0,0.0,560.0,2022-12-16,0.0,0.0,15.4,0.0,0.0,9.0,462.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00560000,2022-08-12 18:24:25+00:00,USD,REGULAR,TSLA221216P00560000,2022-08-23 18:55:45+00:00,USD
TSLA,N,1150.0,0.8203142968749999,1.0,0.0,0.0,0.06,0.03,0.05,566.67,2022-12-16,264.85,266.8,276.67,0.0,0.0,,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00566670,2022-10-19 13:53:12+00:00,USD,REGULAR,TSLA221216P00566670,2022-08-22 19:37:34+00:00,USD
TSLA,N,17.0,0.500005,1.0,0.0,0.0,383.3,0.0,0.0,570.0,2022-12-16,0.0,0.0,16.5,0.0,0.0,30.0,857.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00570000,2022-08-04 14:21:52+00:00,USD,REGULAR,TSLA221216P00570000,2022-08-24 19:58:24+00:00,USD
TSLA,N,153.0,0.500005,401.0,0.0,0.0,271.7,0.0,0.0,580.0,2022-12-16,0.0,0.0,17.75,0.0,0.0,18.0,274.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00580000,2022-07-27 18:22:01+00:00,USD,REGULAR,TSLA221216P00580000,2022-08-23 18:53:24+00:00,USD
TSLA,N,1910.0,0.8398453515625,50.0,0.0,0.0,0.05,0.03,0.05,583.33,2022-12-16,282.95,284.15,289.07,0.0,0.0,,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00583330,2022-10-20 16:08:23+00:00,USD,REGULAR,TSLA221216P00583330,2022-08-12 16:02:16+00:00,USD
TSLA,N,206.0,0.500005,5.0,0.0,0.0,364.98,0.0,0.0,590.0,2022-12-16,0.0,0.0,19.44,0.0,0.0,7.0,160.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00590000,2022-08-04 19:32:12+00:00,USD,REGULAR,TSLA221216P00590000,2022-08-23 19:42:43+00:00,USD
TSLA,N,5202.0,0.8398453515625,1.0,-0.03,-50.0,0.03,0.02,0.04,600.0,2022-12-16,376.1,378.25,302.7,0.0,0.0,35.0,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00600000,2022-10-21 15:45:37+00:00,USD,REGULAR,TSLA221216P00600000,2022-09-09 14:33:42+00:00,USD
TSLA,N,17.0,0.500005,1.0,0.0,0.0,298.0,0.0,0.0,610.0,2022-12-16,0.0,0.0,21.71,0.0,0.0,26.0,255.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00610000,2022-08-19 15:41:17+00:00,USD,REGULAR,TSLA221216P00610000,2022-08-24 18:55:58+00:00,USD
TSLA,N,710.0,0.85937640625,6.0,0.0,0.0,0.05,0.02,0.04,616.67,2022-12-16,312.5,314.25,320.18,0.0,0.0,,0.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00616670,2022-10-20 15:27:54+00:00,USD,REGULAR,TSLA221216P00616670,2022-08-19 13:47:25+00:00,USD
TSLA,N,15.0,0.500005,1.0,0.0,0.0,303.55,0.0,0.0,620.0,2022-12-16,0.0,0.0,22.35,0.0,0.0,5.0,230.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00620000,2022-08-23 18:56:04+00:00,USD,REGULAR,TSLA221216P00620000,2022-08-24 14:00:05+00:00,USD
TSLA,N,19.0,0.500005,6.0,0.0,0.0,290.19,0.0,0.0,630.0,2022-12-16,0.0,0.0,24.58,0.0,0.0,26.0,435.0,1.0000000000000003e-05,Y,REGULAR,TSLA221216C00630000,2022-08-12 16:15:15+00:00,USD,REGULAR,TSLA221216P00630000,2022-08-24 19:43:04+00:00,USD
